ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX7509289	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509293	CTCF	Prostate	Prostate gland	sample_type=tissue | tissue=prostate gland | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509297	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX7509299	CTCF	Adipocyte	Colon, Transverse	dev_stage=adult | tissue=transverse colon | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509308	CTCF	Digestive tract	Esophagus squamous epithelium	sample_type=tissue | tissue=esophagus squamous epithelium | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509326	CTCF	Digestive tract	Gastroesophageal sphincter	sample_type=tissue | tissue=gastroesophageal sphincter | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509342	CTCF	Others	Thyroid Gland	dev_stage=adult | tissue=thyroid gland | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509400	CTCF	Cardiovascular	Right atrium auricular region	dev_stage=adult | tissue=right atrium auricular region | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509411	CTCF	Digestive tract	Esophagus muscularis mucosa	sample_type=tissue | tissue=esophagus muscularis mucosa | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509413	CTCF	Cardiovascular	Coronary artery cells	sample_type=tissue | tissue=coronary artery | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509421	CTCF	Lung	Lung	sample_type=tissue | tissue=upper lobe of left lung | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509449	CTCF	Others	Thyroid Gland	dev stage=adult | sample type=tissue | donor ID=ENCDO845WKR | age=37 year | tissue=thyroid gland
SRX7509460	CTCF	Blood	Peyers Patches	sample_type=tissue | tissue=Peyer's patch | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509463	CTCF	Cardiovascular	Aorta, Thoracic	dev stage=adult | sample type=tissue | donor ID=ENCDO845WKR | age=37 year | tissue=thoracic aorta
SRX7509464	CTCF	Cardiovascular	Aorta	dev_stage=adult | tissue=ascending aorta | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509469	CTCF	Blood	Peyers Patches	sample_type=tissue | tissue=Peyer's patch | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509475	CTCF	Pancreas	Pancreas	sample_type=tissue | tissue=body of pancreas | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509481	CTCF	Muscle	Gastrocnemius medialis	dev stage=adult | sample type=tissue | donor ID=ENCDO845WKR | age=37 year | tissue=gastrocnemius medialis
SRX7509483	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509487	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX7509488	CTCF	Others	Spleen	dev_stage=adult | tissue=spleen | sample_type=tissue | age=53 year | donor ID=ENCDO793LXB
SRX7509490	CTCF	Others	Spleen	sample_type=tissue | tissue=spleen | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX7509495	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7509548	CTCF	Uterus	Uterus	sample_type=tissue | tissue=uterus | dev_stage=adult | age=53 year | donor ID=ENCDO793LXB
SRX7509550	CTCF	Pancreas	Pancreas	sample_type=tissue | tissue=body of pancreas | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509552	CTCF	Neural	Tibial Nerve	sample_type=tissue | tissue=tibial nerve | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509593	CTCF	Gonad	Testis	sample_type=tissue | tissue=testis | dev_stage=adult | age=37 year | donor ID=ENCDO845WKR
SRX7509595	CTCF	Digestive tract	Esophagus squamous epithelium	dev stage=adult | sample type=tissue | donor ID=ENCDO793LXB | age=53 year | tissue=esophagus squamous epithelium
SRX7509632	CTCF	Neural	Tibial Nerve	sample_type=tissue | tissue=tibial nerve | dev_stage=adult | age=51 year | donor ID=ENCDO271OUW
SRX7509642	CTCF	Digestive tract	Gastroesophageal sphincter	sample_type=tissue | tissue=gastroesophageal sphincter | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509663	CTCF	Cardiovascular	Aorta	dev_stage=adult | tissue=ascending aorta | sample_type=tissue | age=51 year | donor ID=ENCDO271OUW
SRX7509664	CTCF	Digestive tract	Colon, Sigmoid	sample_type=tissue | tissue=sigmoid colon | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7509672	CTCF	Digestive tract	Colon	sample_type=tissue | tissue=transverse colon | dev_stage=adult | age=54 year | donor ID=ENCDO451RUA
SRX7570768	FOXA1	Lung	Bronchial epithelial cells	source_name=HBE FOXA1 ChIP-seq rep1 | cell type=Human bronchial epithelial cells | growth media=DMEM + 10percent FBS
SRX7570769	FOXA1	Lung	Bronchial epithelial cells	source_name=HBE FOXA1 ChIP-seq rep2 | cell type=Human bronchial epithelial cells | growth media=DMEM + 10percent FBS
SRX7570770	FOXA2	Lung	Bronchial epithelial cells	source_name=HBE FOXA2 ChIP-seq rep1 | cell type=Human bronchial epithelial cells | growth media=DMEM + 10percent FBS
SRX7570771	FOXA2	Lung	Bronchial epithelial cells	source_name=HBE FOXA2 ChIP-seq rep2 | cell type=Human bronchial epithelial cells | growth media=DMEM + 10percent FBS
SRX7627560	REST	Neural	Hippocampus	source_name=hHipp_REST_ChIP | age=63y | tissue=Hippocampus
SRX7756142	VDR	Blood	Monocytes	source_name=monocytes (MO) | treatment=none
SRX7756145	VDR	Blood	Dendritic Cells	source_name=monocyte-derivated Dendritic Cells (DC) | treatment=none
SRX7767644	GATA2	Uterus	Endometrial stromal cells	source_name=Primary endometrial stromal cells | cell type=Isolated stromal cells post-hysterectomy | patient id=Patient 1
SRX7767647	GATA2	Uterus	Endometrial stromal cells	source_name=Primary endometrial stromal cells | cell type=Isolated stromal cells post-hysterectomy | patient id=Patient 2
SRX7805893	SMC1A	Epidermis	Dermal fibroblast	source_name=SMCA1_Control | subject status=control | cell type=primary dermal fibroblasts
SRX7805895	SMC1A	Epidermis	Dermal fibroblast	source_name=SMC1A_Patient | subject status=Cornelia de Lange syndrome (CdLS) patient | cell type=primary dermal fibroblasts
SRX7805899	NIPBL	Epidermis	Dermal fibroblast	source_name=NIPBL_Control | subject status=control | cell type=primary dermal fibroblasts
SRX7826472	YAP1	Cardiovascular	Coronary artery endothelial cells	source_name=Control-IP | cell type=Human Coronary Artery Endothelial Cells (HCAEC) | passages=3-5 | cell catalog=ScienCell #6020 | treatment=static cultured
SRX7894794	ETS1	Blood	CD4+ T cells	source_name=primary CD4+ T lymphocytes | subject status=healthy donor | tissue=peripheral blood | cell type=ex-vivo magnetic sorted CD4+ T cells | activation state=resting
SRX7902977	EGR1	Blood	Monocytes	source_name=PERIPHERAL MONOCYTES | cell type=PERIPHERAL MONOCYTES
SRX7902978	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGES | cell type=DIFFERENTIATING MACROPHAGES
SRX7902983	EGR1	Blood	CD34+	source_name=CD34+ cells | cell type=CD34+ cells
SRX7902984	EGR1	Blood	Monocytes	source_name=DIFFERENTIATING MONOCYTES | cell type=DIFFERENTIATING MONOCYTES
SRX7971771	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX8090645	BRD2	Others	Synoviocytes	source_name=Fibroblast like Synoviocytes | diagnosis=Rheumatoid arthritis | cell type=Fibroblast like Synoviocytes | treatment=DMSO | donor=ST1412
SRX8090646	BRD4	Others	Synoviocytes	source_name=Fibroblast like Synoviocytes | diagnosis=Rheumatoid arthritis | cell type=Fibroblast like Synoviocytes | treatment=DMSO | donor=ST1412
SRX8090652	BRD2	Others	Synoviocytes	source_name=Fibroblast like Synoviocytes | diagnosis=Rheumatoid arthritis | cell type=Fibroblast like Synoviocytes | treatment=DMSO | donor=ST1387
SRX8090653	BRD4	Others	Synoviocytes	source_name=Fibroblast like Synoviocytes | diagnosis=Rheumatoid arthritis | cell type=Fibroblast like Synoviocytes | treatment=DMSO | donor=ST1387
SRX8180619	HIF1A	Blood	Peripheral blood mononuclear cells	source_name=PBMCs | cell type=Peripheral blood mononuclear cells | passage=Freshly isolated
SRX8359003	FLI1	Others	Mesenchymal stem cells	source_name=Mesenchymal stem cells derived from an EwS patient | tissue=Mesenchymal stem cells derived from an EwS patient | genotype=WT
SRX8406299	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406301	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406315	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406417	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406427	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406482	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406487	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406511	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406531	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406536	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406545	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8418755	ESR1	Uterus	Endometrial stromal cells	source_name=Isolated stromal cells post-hysterectomy | cell type=Primary endometrial stromal cells | individual=Patient 1 | antibody target=ESR1
SRX8419454	GLIS3	Pancreas	Pancreatic islets	source_name=pancreatic islet | cell type=Donor derived human islets
SRX850667	BCL6	Blood	CD4+ T cells	source_name=Primary CXCR5hi CD4 T cells isolated from human tonsils | tissue=tonsil | cell type=CXCR5hi PD1hi CD45RO+ CD4+ T cells, CD19-
SRX8536089	RUNX1T1	Blood	CD34+	source_name=ETO_RE_CB_ChIP | cell type=CD34+ human | genotype=control untreated
SRX8536091	JUND	Blood	CD34+	source_name=JUND_RE_CB_ChIP | cell type=CD34+ human | genotype=control untreated
SRX8536093	GATA2	Blood	CD34+	source_name=GATA2_RE_CB_ChIP | cell type=CD34+ human | genotype=control untreated
SRX8536095	RUNX1	Blood	CD34+	source_name=RUNX1_RE_CB_ChIP | cell type=CD34+ human | genotype=control untreated
SRX8806010	ZNF410	Blood	CD34+	source_name=Primary CD34+ cell culture | cell type=Three-phase in vitro culture of CD34+ primay human cells | treatment=primary human CD34+ cell at day 9 of differentiation
SRX8841621	CTCF	Blood	Lymphoblasts	source_name=CTCF-ChIP-seq-WT | condition=Normal | cell type=Lymphoblast cells
SRX8841629	RAD21	Blood	Lymphoblasts	source_name=RAD21-ChIP-seq-WT | condition=Normal | cell type=Lymphoblast cells
SRX885891	CEBPB	Blood	Macrophages	source_name=Macrophage-control | treatment=Control | cell type=Macrophage
SRX8894991	FOXC1	Others	Limbal stem cells	source_name=limbal stem cells | cell type=primary limbal stem cells | genotype=WT | shRNA=none
SRX9029194	CEBPB	Blood	Neutrophils	source_name=human neutrophil | treatment=no treatment | time=20 h | cell type=neutrophil
SRX9029196	SPI1	Blood	Neutrophils	source_name=human neutrophil | treatment=no treatment | time=20 h | cell type=neutrophil
SRX9029198	POU2F2	Blood	Neutrophils	source_name=human neutrophil | treatment=no treatment | time=20 h | cell type=neutrophil
SRX9029200	POU2F2	Blood	Monocytes-CD14+	source_name=human CD14+ monocytes | treatment=no treatment | time=20 h | cell type=monocyte
SRX9029206	CEBPB	Blood	Neutrophils	source_name=human neutrophil | treatment=no treatment | time=20 h | cell type=neutrophil
SRX9029208	SPI1	Blood	Neutrophils	source_name=human neutrophil | treatment=no treatment | time=20 h | cell type=neutrophil
SRX9029210	POU2F2	Blood	Neutrophils	source_name=human neutrophil | treatment=no treatment | time=20 h | cell type=neutrophil
SRX9029212	POU2F2	Blood	Monocytes-CD14+	source_name=human CD14+ monocytes | treatment=no treatment | time=20 h | cell type=monocyte
SRX9045664	TP53	Blood	Erythroblasts	source_name=Erythroblasts were collected at day 11 | cell type=erythroid cells | treatment=untreated
SRX9163074	TEAD1	Lung	Bronchial epithelial cells	source_name=Human Bronchial Epithelial Cells | cell type=Human Bronchial Epithelial Cells
SRX9221935	ESR1	Liver	Liver	source_name=Liver Tissue | tissue/cell type=Liver Tissue
SRX9279232	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGES | cell type=DIFFERENTIATING MACROPHAGES
SRX9534426	POU2AF1	Blood	Tonsil germinal center cells	source_name=human tonsil GC OBF1 rep1 | clone=GC B cell from tonsils post tonsillectomy | cell line=Primary cells | other=FACS: CD19+CD38+IgD-; paired-end
SRX9534427	POU2AF1	Blood	Tonsil germinal center cells	source_name=human tonsil GC OBF1 rep2 | clone=GC B cell from tonsils post tonsillectomy | cell line=Primary cells | other=FACS: CD19+CD38+IgD-; paired-end
SRX965494	STAT3	Blood	Th17 Cells	source_name=Th17 cells
SRX976241	KMT2D	Blood	B cells	source_name=germinal center B cells from tonsil tissues | tissue=tonsil | cell type=germinal center B cell | gc cell pool=CB4
SRX976244	KMT2D	Blood	B cells	source_name=germinal center B cells from tonsil tissues | tissue=tonsil | cell type=germinal center B cell | gc cell pool=CB5
SRX9795022	CHD7	Neural	Cerebellum	source_name=Anterior Human Cerebellum | tissue=Anterior Human Cerebellum | genotype=Human Ctrl | strain=NA
SRX9867029	CTCF	Blood	CD4+ T cells	source_name=1818758_CD4_CTCF_REP2 | cell type=CD4
SRX9867030	CTCF	Blood	CD8+ T cells	source_name=1818759_CD8_CTCF_REP1 | cell type=CD8
SRX9867031	CTCF	Blood	CD8+ T cells	source_name=1818760_CD8_CTCF_REP2 | cell type=CD8
SRX9867040	CTCF	Blood	CD4+ T cells	source_name=1835427_CD4_CTCF_REP3 | cell type=CD4
SRX995500	CTCF	Blood	Erythroid Cells	source_name=Erythroid Cell | cell type=Erythroid
SRX995501	STAG1	Blood	Erythroid Cells	source_name=Erythroid Cell | cell type=Erythroid
