ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX10852986,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10852987,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10852988,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10852989,native,50,"Highest weight keyword: 'unstimulated' (category: weak_native, score: 100.0). Matches found: 'unstimulated' in 'treatment' (weak_native/100.0)",non-native,Non-Native. Cell_type=T cells | genotype=AAVS1-null,LLM (Native Validation)
SRX10852992,non-native,95,"Highest weight keyword: 'stimulated' (category: strong_non_native, score: 100.0). Matches found: 'stimulated' in 'treatment' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089823,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0); 'fetal' in 'developmental stage/tissue' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089824,unknown,0,No relevant keywords,native,Native. cell type=primary adult CD34+ HSPCs,LLM (Fallback)
SRX1089825,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0); 'fetal' in 'developmental stage/tissue' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089826,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0); 'fetal' in 'developmental stage/tissue' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089827,unknown,0,No relevant keywords,native,Native. Cell_type=Hematopoietic Stem Cells | Metadata=source_name=Adult hematopoietic stem/progenitor cells | cell type=primary adult CD34+ HSPCs,LLM (Fallback)
SRX1089828,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0); 'fetal' in 'developmental stage/tissue' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089829,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0); 'fetal' in 'developmental stage/tissue' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089830,unknown,0,No relevant keywords,native,Native. cell type=primary adult CD34+ HSPCs,LLM (Fallback)
SRX1089831,unknown,0,No relevant keywords,native,"Native. developmental stage/tissue=adult bone marrow, cell type=primary adult CD34+ HSPCs (A0)",LLM (Fallback)
SRX1089832,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0); 'fetal' in 'developmental stage/tissue' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089833,unknown,0,No relevant keywords,native,"Native. Cell_type_class=Blood, tissue=Adult HSPCs (A0), developmental stage/tissue=adult bone marrow, cell type=primary adult CD34+ HSPCs (A0)",LLM (Fallback)
SRX1089834,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'tissue' (strong_non_native/100.0); 'fetal' in 'developmental stage/tissue' (strong_non_native/100.0); 'fetal' in 'cell type' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX1089835,unknown,0,No relevant keywords,native,Native. cell type=primary adult CD34+ HSPCs (A0),LLM (Fallback)
SRX1089836,unknown,0,No relevant keywords,native,Native. Cell_type=Erythroblasts | Metadata=source_name=Adult erythroid progenitor cells (ProEs) | tissue=Adult ProEs (A5) | cell type=primary adult ProEs (A5),LLM (Fallback)
SRX10913934,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta,LLM (Fallback)
SRX10913935,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta | phenotype=knockdown of EN1,LLM (Fallback)
SRX10913936,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta,LLM (Fallback)
SRX10913937,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta | phenotype=knockdown of EN1,LLM (Fallback)
SRX10913940,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta,LLM (Fallback)
SRX10913941,unknown,0,No relevant keywords,non-native,"Non-Native. treatment=TGFbeta, phenotype=knockdown of EN1",LLM (Fallback)
SRX10913942,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta,LLM (Fallback)
SRX10913943,unknown,0,No relevant keywords,non-native,Non-Native. knockdown of EN1,LLM (Fallback)
SRX10913946,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta,LLM (Fallback)
SRX10913947,unknown,0,No relevant keywords,non-native,Non-Native. knockdown of EN1,LLM (Fallback)
SRX10913948,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta,LLM (Fallback)
SRX10913949,unknown,0,No relevant keywords,non-native,Non-Native. treatment=TGFbeta | phenotype=knockdown of EN1,LLM (Fallback)
SRX10949091,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'disease' (weak_native/100.0)",native,Native. disease=Control,LLM (Native Validation)
SRX10949099,unknown,0,No relevant keywords,non-native,Non-Native. disease=FSHD2,LLM (Fallback)
SRX10949235,unknown,0,No relevant keywords,non-native,Non-Native. disease=BAMS (bosma arhinia microphthalmia syndrome),LLM (Fallback)
SRX10954233,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Human naive CD4+ T cells polarized to Th17-fate for 72h,LLM (Fallback)
SRX10954235,unknown,0,No relevant keywords,non-native,Non-Native. polarized to Th17-fate,LLM (Fallback)
SRX10954237,unknown,0,No relevant keywords,non-native,Non-Native. Human naive CD4+ T cells polarized to Th17-fate for 72h,LLM (Fallback)
SRX10954239,unknown,0,No relevant keywords,non-native,Non-Native. polarized to Th17-fate for 72h,LLM (Fallback)
SRX10954241,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Human naive CD4+ T cells polarized to Th17-fate,LLM (Fallback)
SRX10954243,unknown,0,No relevant keywords,non-native,Non-Native. cell type=Human naive CD4+ T cells polarized to Th17-fate for 72h,LLM (Fallback)
SRX10976123,unknown,0,No relevant keywords,native,Native. tissue=uterus | dev_stage=adult | age=51 year,LLM (Fallback)
SRX10976184,unknown,0,No relevant keywords,non-native,Non-Native. sample type=in vitro differentiated cells,LLM (Fallback)
SRX10976217,unknown,0,No relevant keywords,non-native,Non-Native. treatments=treatment_term_id: CHEBI:86158; treatment_term_name: calcium; treatment_type: chemical; duration: 2.5; duration_units: day;,LLM (Fallback)
SRX10976218,unknown,0,No relevant keywords,non-native,Non-Native. treatments=treatment_term_id: CHEBI:86158; treatment_term_name: calcium; treatment_type: chemical,LLM (Fallback)
SRX10976367,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=51 year | Cell_type_class=Uterus | Cell_type=Vagina | sample_type=tissue | tissue=vagina | donor ID=ENCDO271OUW,LLM (Fallback)
SRX10976426,unknown,0,No relevant keywords,native,Native. sample type=primary cell | dev stage=adult,LLM (Fallback)
SRX10976458,unknown,0,No relevant keywords,non-native,Non-Native. health state=DM: yes,LLM (Fallback)
SRX10976477,unknown,0,No relevant keywords,native,Native. sample type=primary cell,LLM (Fallback)
SRX10976484,unknown,0,No relevant keywords,native,"Native. tissue=lower lobe of left lung, dev_stage=adult, age=59 year",LLM (Fallback)
SRX10976491,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=51 year,LLM (Fallback)
SRX10976536,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10976683,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10976697,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10976701,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",non-native,Non-Native. DM: no; HTN: yes; CAD: no; lungs with severe emphysema,LLM (Native Validation)
SRX10976744,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0)",native,Native. dev_stage=adult | age=51 year | sample_type=tissue,LLM (Native Validation)
SRX10976792,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10976835,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,Native. donor ID=ENCDO575WHY,LLM (Native Validation)
SRX10976859,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",non-native,Non-Native. health state=DM: no; HTN: no; CAD: no; lungs with moderate emphysema,LLM (Native Validation)
SRX10976863,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 75.0). Matches found: 'DMSO' in 'health state' (weak_native/75.0)",native,Native. dev_stage=adult | age=40 year | health state=DM: no; HTN: yes; CAD: no,LLM (Native Validation)
SRX10976875,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10976878,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10976905,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0); 'DMSO' in 'health state' (weak_native/75.0)",native,Native. healthy specimen; adult age,LLM (Native Validation)
SRX10976935,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10976991,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10977140,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10977145,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10977196,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10977203,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10977237,unknown,0,No relevant keywords,non-native,Non-Native. treatments=treatment_term_id: CHEBI:86158; treatment_term_name: calcium; treatment_type: chemical,LLM (Fallback)
SRX10977238,unknown,0,No relevant keywords,non-native,Non-Native. treatments=treatment_term_id: CHEBI:86158; treatment_term_name: calcium; treatment_type: chemical,LLM (Fallback)
SRX10977245,unknown,0,No relevant keywords,native,Native. sample_type=tissue | dev_stage=adult | age=51 year,LLM (Fallback)
SRX10977274,unknown,0,No relevant keywords,non-native,Non-Native. dev_stage=newborn | age=2-4 day,LLM (Fallback)
SRX10977275,unknown,0,No relevant keywords,non-native,Non-Native. age=2-4 day,LLM (Fallback)
SRX10977292,unknown,0,No relevant keywords,native,Native. dev_stage=adult | age=51 year,LLM (Fallback)
SRX10977361,unknown,0,No relevant keywords,non-native,Non-Native. sample type=in vitro differentiated cells,LLM (Fallback)
SRX10977366,non-native,95,"Highest weight keyword: 'embryonic' (category: strong_non_native, score: 100.0). Matches found: 'embryonic' in 'dev stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX10977387,native,50,"Highest weight keyword: 'vehicle' (category: weak_native, score: 75.0). Matches found: 'vehicle' in 'tissue' (weak_native/75.0); 'DMSO' in 'health state' (weak_native/75.0)",non-native,Non-Native. health state=DM: no; HTN: yes; CAD: no,LLM (Native Validation)
SRX10977522,unknown,0,No relevant keywords,non-native,Non-Native. sample type=in vitro differentiated cells,LLM (Fallback)
SRX11120905,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 95.65217391304348). Matches found: 'no treatment' in 'treatment' (weak_native/95.65217391304348)",native,Native. treatment=Non-treatment,LLM (Native Validation)
SRX11120906,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 95.65217391304348). Matches found: 'no treatment' in 'treatment' (weak_native/95.65217391304348)",native,Native. treatment=Non-treatment,LLM (Native Validation)
SRX11120932,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 95.65217391304348). Matches found: 'no treatment' in 'treatment' (weak_native/95.65217391304348)",non-native,Non-Native. cell type=CdLS Fibroblast,LLM (Native Validation)
SRX11120933,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 95.65217391304348). Matches found: 'no treatment' in 'treatment' (weak_native/95.65217391304348)",native,Native. treatment=Non-treatment,LLM (Native Validation)
SRX11120934,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 95.65217391304348). Matches found: 'no treatment' in 'treatment' (weak_native/95.65217391304348)",native,Native. treatment=Non-treatment,LLM (Native Validation)
SRX11120938,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 95.65217391304348). Matches found: 'no treatment' in 'treatment' (weak_native/95.65217391304348)",native,Native. treatment=Non-treatment,LLM (Native Validation)
SRX11120939,native,50,"Highest weight keyword: 'no treatment' (category: weak_native, score: 95.65217391304348). Matches found: 'no treatment' in 'treatment' (weak_native/95.65217391304348)",native,Native. treatment=Non-treatment,LLM (Native Validation)
