ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX11470504	EP300	Others	Mesenchymal stem cells	source_name=Primary cell culture | cell type=Bone marrow derived pediatric MSCs | treatment=Infected with empty pLIV vector | cell line=MSC
SRX11483609	SMAD3	Epidermis	Keratinocytes	source_name=A human progenitor epidermal keratinocyte | differentiation=Differentiation was induced by 8-day culture with CnT-02 medium supplemented with 1.5 mM CaCl2. | stimulation=TGF-beta, X ng/ml, 1.5h
SRX11513458	NR3C1	Blood	Dendritic Cells	source_name=Dendritic cells differentiated from monocytes 4 hours (replicate A) | cell type=DC | individual=donor A | time=4 hours differentiation
SRX11513459	NR3C1	Blood	Dendritic Cells	source_name=Tolerogenic dendritic cells differentiated from monocytes 4 hours (replicate A) | cell type=tolDC | individual=donor A | time=4 hours differentiation
SRX11513460	NR3C1	Blood	Dendritic Cells	source_name=Dendritic cells differentiated from monocytes 4 hours (replicate B) | cell type=DC | individual=donor B | time=4 hours differentiation
SRX11513462	NR3C1	Blood	Dendritic Cells	source_name=Dendritic cells differentiated from monocytes 24 hours (replicate A) | cell type=DC | individual=donor A | time=24 hours differentiation
SRX11513464	NR3C1	Blood	Dendritic Cells	source_name=Dendritic cells differentiated from monocytes 24 hours (replicate B) | cell type=DC | individual=donor B | time=24 hours differentiation
SRX11513466	MAFB	Blood	Dendritic Cells	source_name=Dendritic cells differentiated from monocytes 4 hours (replicate A) | cell type=DC | individual=donor A | time=4 hours differentiation
SRX11513467	MAFB	Blood	Dendritic Cells	source_name=Tolerogenic dendritic cells differentiated from monocytes 4 hours (replicate A) | cell type=tolDC | individual=donor A | time=4 hours differentiation
SRX11513468	MAFB	Blood	Dendritic Cells	source_name=Dendritic cells differentiated from monocytes 4 hours (replicate B) | cell type=DC | individual=donor B | time=4 hours differentiation
SRX11513471	MAFB	Blood	Dendritic Cells	source_name=Tolerogenic dendritic cells differentiated from monocytes 24 hours (replicate A) | cell type=tolDC | individual=donor A | time=24 hours differentiation
SRX11515984	SMARCA4	Cardiovascular	Aortic smooth muscle cells	source_name=Human aortic smooth muscle cells | cell type=Primary vascular smooth muscle cells | passages=5 | treatment=transfected with control siRNA | genotype=control
SRX11515992	SMARCA4	Cardiovascular	Aortic smooth muscle cells	source_name=Human aortic smooth muscle cells | cell type=Primary vascular smooth muscle cells | passages=5 | treatment=transfected with BAF60c siRNA | genotype=BAF60c knockdown
SRX11955265	AFF1	Epidermis	Keratinocytes	source_name=primary human neonatal keratinocytes | cell type=undifferentiated keratinocytes | treatment=N/A
SRX11955267	HEXIM1	Epidermis	Keratinocytes	source_name=primary human neonatal keratinocytes | cell type=undifferentiated keratinocytes | treatment=N/A
SRX11969040	BRD4	Epidermis	Keratinocytes	source_name=Cervical keratinocytes | cell type=Integrated HPV16 positive cervical keratinocytes | cell line=W12-20831 | treatment=Untreated
SRX11969042	BRD4	Epidermis	Keratinocytes	source_name=Cervical keratinocytes | cell type=Integrated HPV16 positive cervical keratinocytes | cell line=W12-20861 | treatment=Untreated
SRX11969044	BRD4	Epidermis	Keratinocytes	source_name=Cervical keratinocytes | cell type=Integrated HPV16 positive cervical keratinocytes | cell line=W12-20862 | treatment=Untreated
SRX11969046	BRD4	Epidermis	Keratinocytes	source_name=Cervical keratinocytes | cell type=Extrachromosomal HPV16 positive cervical keratinocytes | cell line=W12-20863 | treatment=Untreated
SRX12027417	EBF1	Blood	B-cell (CD19+)	source_name=EBF1 ChIP of CD19+ human primary B cells | cell type=CD19+ B cells
SRX12118507	POU2F2	Blood	B cells	source_name=germinal center B-cells | treatment=NA | tissue=tonsil | cell type=germinal center B-cells | knock down=NA
SRX12118508	POU2AF1	Blood	B cells	source_name=germinal center B-cells | treatment=NA | tissue=tonsil | cell type=germinal center B-cells | knock down=NA
SRX12129506	BRD4	Blood	T cells	source_name=Blood | cell type=T cells | treatment=PLX
SRX12151157	GATA1	Blood	CD34+	source_name=D12_HiChIP_GATA1 | tissue=cord blood | cell type=Day12 CD34+ cells
SRX12151159	KLF1	Blood	CD34+	source_name=D12_HiChIP_KLF1 | tissue=cord blood | cell type=Day12 CD34+ cells
SRX12209231	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Atopic Dermatitis case | age=8
SRX12209232	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Atopic Dermatitis case | age=25
SRX12209233	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Atopic Dermatitis case | age=12
SRX12209234	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Atopic Dermatitis case | age=35
SRX12209235	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Atopic Dermatitis case | age=67
SRX12209236	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Atopic Dermatitis case | age=30
SRX12209237	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Control | age=10
SRX12209238	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Control | age=18
SRX12209239	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Control | age=17
SRX12209240	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Control | age=39
SRX12209241	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Control | age=53
SRX12209242	NFKB1	Blood	CD4+ T cells	source_name=CD3/CD28 stimulated CD4+ T cells | cell type=CD4+ T cells | case or control=Control | age=31
SRX12357929	AHR	Blood	Hematopoietic Stem Cells	source_name=Hematopoietic stem/progenitor cells (HSPCs) | cell type=Umbilical cord blood-HSPCs | culture period=Day 14 | treatment=treated with CH223191
SRX12357931	AHR	Blood	Hematopoietic Stem Cells	source_name=Hematopoietic stem/progenitor cells (HSPCs) | cell type=Umbilical cord blood-HSPCs | culture period=Day 14 | treatment=treated with StemRegenin1
SRX12412435	LMNB1	Adipocyte	Adipose stem cells	source_name=Human primary adipose stem cells | time point=72 Hours (T72) | cell type=ASCs on 72 hours after adipogenic induction | replicate=Rep2
SRX12567772	HHV UL87	Epidermis	Foreskin	source_name=Primary human foreskin fibroblast (HFF) | cell type=HFF | treatment=untreated | condition=Low Salt | exp=4
SRX12567778	TBP	Epidermis	Foreskin	source_name=Primary human foreskin fibroblast (HFF) | cell type=HFF | treatment=untreated | condition=Low Salt | exp=5
SRX12567782	HHV UL87	Epidermis	Foreskin	source_name=Primary human foreskin fibroblast (HFF) | cell type=HFF | treatment=untreated | condition=Low Salt | exp=5
SRX12698892	NR4A1	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=1 | treatement=R848 stimulated
SRX12698893	NR4A2	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=1 | treatement=R848 stimulated
SRX12698894	NR4A3	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=1 | treatement=R848 stimulated
SRX12698900	NR4A1	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=2 | treatement=R848 stimulated
SRX12698901	NR4A2	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=2 | treatement=R848 stimulated
SRX12698902	NR4A3	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=2 | treatement=R848 stimulated
SRX12698908	NR4A1	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=3 | treatement=R848 stimulated
SRX12698909	NR4A2	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=3 | treatement=R848 stimulated
SRX12698910	NR4A3	Blood	Dendritic Cells	source_name=CD1c+ DCs | cell type=CD1c+ dendritic cell | tissue=Periperal blood | replicate=3 | treatement=R848 stimulated
SRX13006636	CTCF	Others	Spleen	sample type=tissue | tissue=spleen | health state=DM: yes; HTN: yes; CAD: no | dev_stage=adult | age=59 year | donor ID=ENCDO856ZOJ
SRX13006678	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample type=tissue | dev_stage=adult | age=54 year | donor ID=ENCDO039RUH | health state=ischemic (EF 13 %, LVEDD 7.1; RV severe dilation, severe dysfunction)
SRX13006771	CTCF	Cardiovascular	Right ventricle	tissue=heart right ventricle | sample type=tissue | dev_stage=adult | age=73 year | donor ID=ENCDO804CLC | health state=ischemic (EF 35%, LVEDD 5.7; RV mildly dilated, moderate dysfunction)
SRX13007592	CTCF	Cardiovascular	Right ventricle	tissue=heart right ventricle | sample type=tissue | health state=ischemic (EF 29% LVEDD 5.4; RV normal size, mild dysfunction) | dev stage=adult | age=66 year | donor ID=ENCDO926KEV
SRX13007647	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample type=tissue | dev_stage=adult | age=43 year | donor ID=ENCDO967KID | health state=nonischemic (EF 23%, LVEDD 6.1; RV moderate dilation, normal function)
SRX13007981	CTCF	Cardiovascular	Right ventricle	tissue=heart right ventricle | sample type=tissue | health state=ischemic (EF 25% LVEDD 5.7; RV mildly dilated, moderate dysfunction) | dev stage=adult | age=69 year | donor ID=ENCDO477WED
SRX13007993	CTCF	Cardiovascular	Right ventricle	tissue=heart right ventricle | sample type=tissue | dev_stage=adult | age=61 year | donor ID=ENCDO808ASZ | health state=nonischemic (EF 11% LVEDD 7.7; RV severe dilation, severe dysfunction)
SRX13008747	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample type=tissue | health state=ischemic (EF 35%, LVEDD 5.7; RV mildly dilated, moderate dysfunction) | dev stage=adult | age=73 year | donor ID=ENCDO804CLC
SRX13008809	CTCF	Cardiovascular	Left ventricle	tissue=heart left ventricle | sample type=tissue | health state=ischemic (EF 29% LVEDD 5.4; RV normal size, mild dysfunction) | dev stage=adult | age=66 year | donor ID=ENCDO926KEV
SRX13009184	CTCF	Cardiovascular	Right ventricle	tissue=heart right ventricle | sample type=tissue | dev_stage=adult | age=59 year | donor ID=ENCDO856ZOJ | health state=DM: yes; HTN: yes; CAD: no
SRX13009263	CTCF	Cardiovascular	Right ventricle	tissue=heart right ventricle | sample type=tissue | dev_stage=adult | age=43 year | donor ID=ENCDO967KID | health state=nonischemic (EF 23%, LVEDD 6.1; RV moderate dilation, normal function)
SRX130609	BCOR	Blood	B cells	source_name=Primary cells | cell line=Germinal center B cells
SRX130610	NCOR2	Blood	B cells	source_name=Primary cells | cell line=Germinal center B cells
SRX13183649	GATA1	Blood	CD34+	source_name=GATA1 - replicate1 | tissue=Bone marrow | cell type=CD34 cells | transduction=GATA1
SRX13183650	GATA1	Blood	CD34+	source_name=EKLF-GATA1 medium - replicate1 | tissue=Bone marrow | cell type=CD34 cells | transduction=EKLF-GATA1 medium
SRX13183651	GATA1	Blood	CD34+	source_name=EKLF-GATA1 long - replicate1 | tissue=Bone marrow | cell type=CD34 cells | transduction=EKLF-GATA1 long
SRX13183653	GATA1	Blood	CD34+	source_name=GATA1 - replicate2 | tissue=Bone marrow | cell type=CD34 cells | transduction=GATA1
SRX13183654	GATA1	Blood	CD34+	source_name=EKLF-GATA1 medium - replicate2 | tissue=Bone marrow | cell type=CD34 cells | transduction=EKLF-GATA1 medium
SRX13183655	GATA1	Blood	CD34+	source_name=EKLF-GATA1 long - replicate2 | tissue=Bone marrow | cell type=CD34 cells | transduction=EKLF-GATA1 long
SRX13183657	GATA1	Blood	CD34+	source_name=GATA1 - replicate3 | tissue=Bone marrow | cell type=CD34 cells | transduction=GATA1
SRX13183658	GATA1	Blood	CD34+	source_name=EKLF-GATA1 medium - replicate3 | tissue=Bone marrow | cell type=CD34 cells | transduction=EKLF-GATA1 medium
SRX13183659	GATA1	Blood	CD34+	source_name=EKLF-GATA1 long - replicate3 | tissue=Bone marrow | cell type=CD34 cells | transduction=EKLF-GATA1 long
SRX1318615	SIX2	Kidney	Kidney Cortex	source_name=human embryonic kidney cortex | developmental stage=17 weeks | strain=NA
SRX1318619	SIX1	Kidney	Kidney Cortex	source_name=human embryonic kidney cortex | developmental stage=16 weeks | strain=NA
SRX1318620	SIX1	Kidney	Kidney Cortex	source_name=human embryonic kidney cortex | developmental stage=17 weeks | strain=NA
SRX1322299	EBNA1	Blood	B cells	source_name=EBNA1 CHIP-seq in LCL | cell line=LCL | cell type=EBV positive B-cell
SRX13234466	SPI1	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13234467	IRF8	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13234468	BATF3	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13234469	SPI1	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13234470	IRF8	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13234471	BATF3	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13262055	CIC	Neural	Astrocytes	source_name=Immortalized Astrocyte Cells | cell type=Astrocyte | genotype=CIC-WT, IDH1-WT
SRX13273914	KDM1A	Cardiovascular	Cardiomyocytes	source_name=Cardiomyocytes | cell type=KDM1A KO rescued with Flag-KDM1A+2a | name in the manuscript=KDM1A KO+KDM1A+2a
SRX13273917	KDM1A	Cardiovascular	Cardiomyocytes	source_name=Cardiomyocytes | cell type=KDM1A KO rescued with Flag-ubKDM1A | name in the manuscript=KDM1A KO+ubKDM1A
SRX13318154	LMNA	Others	Mesenchymal stem cells	source_name=MSC | cell type=MSC | cell source=PBMC derived | genotype=Lmna R527C mutant | disease state=progeria
SRX13356476	SPI1	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13356477	IRF8	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13356478	BATF3	Epidermis	Dermal fibroblast	source_name=adult human dermal fibroblast | cell line=HDFa | cell type=adult human dermal fibroblast | genotype=wildtype
SRX13551226	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous abdominal ASC | cell type=hASCs | method=ChIP-seq
SRX13551227	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous gluteofemoral ASC | cell type=hASCs | method=ChIP-seq
SRX13551244	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous abdominal ASC | cell type=hASCs | method=ChIP-seq
SRX13551245	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous gluteofemoral ASC | cell type=hASCs | method=ChIP-seq
SRX13551262	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous abdominal ASC | cell type=hASCs | method=ChIP-seq
SRX13551280	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous abdominal ASC | cell type=hASCs | method=ChIP-seq
SRX13551281	CTCF	Adipocyte	Adipose stem cells	source_name=subcutaneous gluteofemoral ASC | cell type=hASCs | method=ChIP-seq
SRX13602603	ATRX	Blood	CD34+	source_name=CD34 Culture | phenotype=unaffected | disease state=control | cell type=Erythroid | crosslinking=two steps cross-linking
SRX13602610	GATA1	Blood	CD34+	source_name=CD34 Culture | phenotype=unaffected | disease state=control | cell type=Erythroid | crosslinking=two steps cross-linking
SRX13602612	GATA1	Blood	CD34+	source_name=CD34 Culture | phenotype=affected | disease state=ATR-X syndrome | cell type=Erythroid | crosslinking=two steps cross-linking
SRX13711950	HIC2	Blood	CD34+ cells	source_name=Cord blood erythroblasts | tissue=CD34+ cells derived from cord blood | cell type=Erythroid cells | developmental stage=Differentiated day12 | genotype=WT
SRX1397384	SMAD1	Blood	CD34+	source_name=Hemoatopoietic stem and progenitor cells | cell type=mobilized peripheral blood CD34+ cells | time=day 0 of differentiation | treatment=25ng/ml hrBMP4 for 2hrs before collection
SRX1397385	GATA1	Blood	CD34+	source_name=Hemoatopoietic stem and progenitor cells | cell type=mobilized peripheral blood CD34+ cells | time=day 0 of differentiation | treatment=25ng/ml hrBMP4 for 2hrs before collection
SRX1397386	GATA2	Blood	CD34+	source_name=Hemoatopoietic stem and progenitor cells | cell type=mobilized peripheral blood CD34+ cells | time=day 0 of differentiation | treatment=25ng/ml hrBMP4 for 2hrs before collection
