0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
ERX200403	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=+DOX BCL11A																									
ERX200408	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=-DOX BCL11A																									
ERX200412	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=+DOX BCL11A																									
ERX200417	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=-DOX BCL11A																									
ERX200421	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=+DOX BCL11A																									
ERX200426	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=-DOX BCL11A																									
ERX200430	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=+DOX BCL11A																									
ERX200435	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=-DOX BCL11A																									
ERX200439	Bcl11a	Breast	Mammary epithelial cells	ArrayExpress-OrganismPart=mammary gland	sample description=+DOX BCL11A																									
ERX204058	Cebpa	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=C57/Bl6	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204059	Hnf4a	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=C57/Bl6	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204061	Ep300	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=C57/Bl6	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204062	Cebpa	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=C57/Bl6	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204063	Hnf4a	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=C57/Bl6	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204065	Ep300	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=C57/Bl6	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204066	Cebpa	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=Wildtype	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204067	Ep300	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=Wildtype	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204068	Hnf4a	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=Wildtype	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204070	Foxa1	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=Wildtype	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX204071	Rad21	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult	ArrayExpress-Genotype=Wildtype	ArrayExpress-OrganismPart=Liver	sample description=ChIPseq	strain=C57BL/6																						
ERX2242378	Bcl11a	Breast	Breast cells	ArrayExpress-OrganismPart=BREAST	sample description=ChIPSeq_BCL11A																									
ERX383750	Bcl6	Pancreas	Pancreas	ArrayExpress-OrganismPart=Pancreas	ArrayExpress-Phenotype=Cancer	sample description=Chromatin IP																								
ERX383751	Bcl6	Pancreas	Pancreas	ArrayExpress-OrganismPart=Pancreas	ArrayExpress-Phenotype=Cancer	sample description=Chromatin IP																								
ERX383752	Foxp1	Pancreas	Pancreas	ArrayExpress-OrganismPart=Pancreas	ArrayExpress-Phenotype=Cancer	sample description=Chromatin IP																								
ERX383753	Foxp2	Liver	Liver	ArrayExpress-OrganismPart=Liver	ArrayExpress-Phenotype=Cancer	sample description=Chromatin IP																								
ERX383754	Foxp2	Pancreas	Pancreas	ArrayExpress-OrganismPart=Pancreas	ArrayExpress-Phenotype=Cancer	sample description=Chromatin IP																								
ERX5847549	Dmc1	Gonad	Testis	AGE=adult	GENOTYPE=Top6bl&lt;+/+&gt;	TITLE=ChIP_SSDS_DMC1_WT_A	isolation_source=whole testis	"sample_description=DMC1 ChIP-seq of wild type mouse, replicate 1"	strain=C57BL/6J																					
ERX5847550	Dmc1	Gonad	Testis	AGE=adult	GENOTYPE=Top6bl&lt;+/+&gt;	TITLE=ChIP_SSDS_DMC1_WT_B	isolation_source=whole testis	"sample_description=DMC1 ChIP-seq of wild type mouse, replicate 2"	strain=C57BL/6J																					
ERX5847551	Dmc1	Gonad	Testis	AGE=adult	GENOTYPE=Top6bl&lt;delta17Ct/delta17Ct&gt;	TITLE=ChIP_SSDS_DMC1_MUT_C	isolation_source=whole testis	"sample_description=DMC1 ChIP-seq of mutant mouse, replicate 1"	strain=C57BL/6J-Top6bl&lt;em2(delta17)BdM&gt;																					
ERX5847552	Dmc1	Gonad	Testis	AGE=adult	GENOTYPE=Top6bl&lt;delta17Ct/delta17Ct&gt;	TITLE=ChIP_SSDS_DMC1_MUT_D	isolation_source=whole testis	"sample_description=DMC1 ChIP-seq of mutant mouse, replicate 2"	strain=C57BL/6J-Top6bl&lt;em2(delta17)BdM&gt;																					
SRX012918	Kdm6b	Blood	Macrophages	source_name=mouse bone marrow-derived macrophages	cell type=mouse bone marrow-derived macrophages	treatment=LPS+IFNγ treated for 2hrs																								
SRX015120	Gata1	Blood	MEL86	source_name=MEL86 erythroid cell line expressing metabolically biotinylated GATA-1 (MEL Bio-GATA-1)	strain=C57BL/6	cell type=Induced MEL bioGATA-1 cells																								
SRX015574	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015575	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015576	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015577	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015578	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015579	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015580	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015581	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015582	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015583	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015584	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015585	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015586	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015587	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=pre IL21																								
SRX015588	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015589	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015590	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015591	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015592	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015593	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015594	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T	genotype/variation=wildtype	stimulation=post IL21																								
SRX015603	Irf4	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T	stimulation=pre IL21	genotype/variation=IRF4 KO																								
SRX015604	Irf4	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T	stimulation=post IL21	genotype/variation=IRF4 KO																								
SRX015605	Stat3	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T	stimulation=pre IL21	genotype/variation=IRF4 KO																								
SRX015606	Stat3	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T	stimulation=pre IL21	genotype/variation=IRF4 KO																								
SRX015607	Stat3	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T	stimulation=post IL21	genotype/variation=IRF4 KO																								
SRX015608	Stat3	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T	stimulation=post IL21	genotype/variation=IRF4 KO																								
SRX015609	Stat3	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T	stimulation=post IL21	genotype/variation=IRF4 KO																								
SRX016344	Bcl6	Blood	Macrophages	source_name=primary bone marrow-derived macrophages	cell type=primary bone marrow-derived macrophages	strain=C57BL/6	treatment=unstimulated macrophages	donor age=10 month old male																						
SRX017083	Cxxc1	Neural	Brain	source_name=Whole Brain	tissue=Whole Brain	strain=C57BL/6	age=7 weeks																							
SRX018101	Gata3	Blood	CD4 CD8 double negative cells	source_name=Double negative cells	strain=C57BL/6	cell type=Double negative cells																								
SRX018102	Gata3	Blood	CD4 CD8 double positive cells	source_name=Double positive cells	strain=C57BL/6	cell type=Double positive cells																								
SRX018103	Gata3	Blood	CD4+ T cells	source_name=Naïve CD4 cells	strain=C57BL/6	cell type=Naive CD4 cells																								
SRX018104	Gata3	Blood	CD8+ T cells	source_name=CD8 cells	strain=C57BL/6	cell type=CD8 cells																								
SRX018105	Gata3	Blood	Th1 Cells	source_name=T-helper 1 cells	strain=C57BL/6	cell type=T-helper 1 cells																								
SRX018106	Gata3	Blood	Th2 Cells	source_name=Unstimulated T-helper 2 cells	strain=C57BL/6	cell type=T-helper 2 cells (unstimulated)																								
SRX018108	Gata3	Blood	Th17 Cells	source_name=T-helper 17 cells	strain=C57BL/6	cell type=T-helper 17 cells																								
SRX018109	Gata3	Blood	T cells	source_name=Inducible regulatory T cells	strain=C57BL/6	cell type=Inducible regulatory T cells																								
SRX018110	Gata3	Blood	Treg	source_name=Naïve regulatory T cells	strain=C57BL/6	cell type=Naive regulatory T cells																								
SRX018111	Gata3	Blood	Natural Killer T-Cells	source_name=Natural Killer T cells	strain=C57BL/6	cell type=Natural Killer T cells																								
SRX018599	Crx	Neural	Retina	"source_name=Retina, wt, Crx ChIP"	strain=C57BL/6	genotype=WT	age=8 weeks	tissue=retina																						
SRX018600	Crx	Neural	Retina	"source_name=Retina, wt, Crx ChIP"	strain=C57BL/6	genotype=WT	age=8 weeks	tissue=retina																						
SRX018602	Crx	Neural	Retina	"source_name=Retina, Nrl ko, Crx ChIP"	strain=C57BL/6	genotype=Nrl-/-	age=8 weeks	tissue=retina																						
SRX018604	Crx	Neural	Retina	"source_name=Retina, Nrl ko, Crx ChIP"	strain=C57BL/6	genotype=Nrl-/-	age=8 weeks	tissue=retina																						
SRX018714	Ebf1	Blood	38B9	"source_name=pre B-cells, ChIP"	cell line=38B9	cell type=A-MuLV pre B-cells																								
SRX018806	Rag2	Blood	Thymocytes	source_name=Total thymocytes	genotype=R2-/-b	biomaterial_type=primary cells	cell type=total thymocytes																							
SRX018807	Rag2	Blood	Thymocytes	source_name=Total thymocytes	genotype=D708A-R1-/-b	biomaterial_type=primary cells	cell type=total thymocytes																							
SRX018809	Rag2	Blood	Thymocytes	source_name=Total thymocytes	genotype=WT	biomaterial_type=primary cells	cell type=total thymocytes																							
SRX019006	Ep300	Liver	Hepatocytes	source_name=liver hepatocytes	strain=C57BL/6	sample=hepatocytes																								
SRX019007	Cebpa	Liver	Hepatocytes	source_name=liver hepatocytes	strain=C57BL/6	sample=hepatocytes																								
SRX019008	Foxa2	Liver	Hepatocytes	source_name=liver hepatocytes	strain=C57BL/6	sample=hepatocytes																								
SRX019009	Foxa1	Liver	Hepatocytes	source_name=liver hepatocytes	strain=C57BL/6	sample=hepatocytes																								
SRX019010	E2f4	Liver	Hepatocytes	source_name=liver hepatocytes	strain=C57BL/6	sample=hepatocytes																								
SRX019014	Sirt1	Neural	Cerebellum	source_name=cerebellum	strain=C57BL/6	sample=cerebellum																								
SRX019134	Pparg	Blood	Macrophages	source_name=primary macrophage	strain=C57BL/6	cell type=thioglycollate-elicited peritoneal macrophages																								
SRX019136	Spi1	Blood	Macrophages	source_name=primary macrophage	strain=C57BL/6	cell type=thioglycollate-elicited peritoneal macrophages																								
SRX019137	Cebpb	Blood	Macrophages	source_name=primary macrophage	strain=C57BL/6	cell type=thioglycollate-elicited peritoneal macrophages																								
SRX019780	Spi1	Blood	Macrophages	source_name=bone marrow-derived macrophages	cell type=macrophage	treatment=none	transgenes=none	strain=C57BL/6	genotype/variation=wild-type																					
SRX019781	Spi1	Blood	Macrophages	source_name=bone marrow-derived macrophages	cell type=macrophage	treatment=none	transgenes=none	strain=C57BL/6	genotype/variation=LXRa/b-/-																					
SRX020167	Rxra	Liver	Liver	source_name=RFKO_232	strain=C57 BL/6	tissue type=liver	genotype/variation=hs-RXRa-del-exon4-/-	gender=female																						
SRX020169	Rxra	Liver	Liver	source_name=RFKO_233	strain=C57 BL/6	tissue type=liver	genotype/variation=hs-RXRa-del-exon4-/-	gender=female																						
SRX020170	Rxra	Liver	Liver	source_name=RMKO_225	strain=C57 BL/6	tissue type=liver	genotype/variation=hs-RXRa-del-exon4-/-	gender=male																						
SRX020173	Rxra	Liver	Liver	source_name=RMKO_314	strain=C57 BL/6	tissue type=liver	genotype/variation=hs-RXRa-del-exon4-/-	gender=male																						
SRX020175	Rxra	Liver	Liver	source_name=RFWT_234	strain=C57 BL/6	tissue type=liver	genotype/variation=wildtype	gender=female																						
SRX020176	Rxra	Liver	Liver	source_name=RFWT_235	strain=C57 BL/6	tissue type=liver	genotype/variation=wildtype	gender=female																						
SRX020179	Rxra	Liver	Liver	source_name=RMWT_315	strain=C57 BL/6	tissue type=liver	genotype/variation=wildtype	gender=male																						
SRX020180	Rxra	Liver	Liver	source_name=RMWT_227	strain=C57 BL/6	tissue type=liver	genotype/variation=wildtype	gender=male																						
SRX020337	Stat3	Blood	Th17 Cells	source_name=in vitro polarized Th17 T cells	strain=Stat3fl/fl FoxP3-GFP&lt;STAT3 wild type&gt;	cell type=WT-Th17 polazied T cells from naive	passages=mouse primary T cells cultured in vitro for 3 days and restimulated with IL6																							
SRX020959	Brd4	Blood	Macrophages	source_name=Macrophages	strain=C57BL/6	cell type=Bone-marrow-derived macrophages	treatment=Brd4_1_0H_plus	time=0H																						
