ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
SRX7902981	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGES | cell type=DIFFERENTIATING MACROPHAGES
SRX7902982	EGR1	Blood	Macrophages	source_name=DIFFERENTIATING MACROPHAGES | cell type=DIFFERENTIATING MACROPHAGES
SRX7902985	EGR1	Blood	Monocytes	source_name=DIFFERENTIATING MONOCYTES | cell type=DIFFERENTIATING MONOCYTES
SRX7971772	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX7971773	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX7971775	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX7971776	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX7971779	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX7971780	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX7971781	STAT3	Blood	Th2 Cells	source_name=primary human TH1 cells | cell type=Human TH1 cells
SRX8082233	BRD4	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | tissue=Neonatal foreskin | cell type=primary keratinocytes
SRX8180621	HIF1A	Blood	Peripheral blood mononuclear cells	source_name=PBMCs | cell type=Peripheral blood mononuclear cells | passage=Freshly isolated
SRX821808	PPARG	Adipocyte	White adipose tissue	source_name=RS_056 | experiment type=PPARG ChIP-seq | tissue=SQ White Adipose Tissue
SRX821811	PPARG	Adipocyte	White adipose tissue	source_name=RS_070 | experiment type=PPARG ChIP-seq | tissue=SQ White Adipose Tissue
SRX821814	PPARG	Adipocyte	White adipose tissue	source_name=RS_072 | experiment type=PPARG ChIP-seq | tissue=SQ White Adipose Tissue
SRX821817	PPARG	Adipocyte	White adipose tissue	source_name=RS_055 | experiment type=PPARG ChIP-seq | tissue=SQ White Adipose Tissue
SRX831873	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831874	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831875	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831876	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831877	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831878	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831879	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831880	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX831881	STAT5B	Blood	CD8+ T cells	source_name=Pre-activated CD8+ T cells | tissue=Peripheral blood | cell type=Pre-activated CD8+ T cells
SRX8406300	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406302	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406303	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406304	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406305	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406306	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406307	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406308	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406316	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406413	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406414	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406415	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406416	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406418	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406419	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406420	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406421	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406422	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406423	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406424	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406425	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406426	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406428	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406445	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406446	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406447	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406448	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406449	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406450	AR	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406483	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406484	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406485	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406486	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406488	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406489	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406490	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406491	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406492	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406500	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406501	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406502	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406503	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406504	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406505	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406506	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406507	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406508	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406509	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406510	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406512	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406513	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406514	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406515	FOXA1	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406532	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406533	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406534	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406535	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406537	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406538	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406539	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406540	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406541	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406542	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406543	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406544	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=Patient localized prostate tissue
SRX8406546	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8406547	HOXB13	Prostate	Prostate	source_name=Patient localized prostate tissue | tissue=localized prostate tissue
SRX8468848	IRF4	Blood	B cells	source_name=Peripheral blood | cell type=Day3 B-cell
SRX8588624	SMARCA4	Cardiovascular	Pulmonary artery endothelial cells	source_name=Pulmonary artery endothelial cells | cell type=Pulmonary artery endothelial cells | treatment=ad.caMEK5 transduced
SRX8588626	SMARCA4	Cardiovascular	Pulmonary artery endothelial cells	source_name=Pulmonary artery endothelial cells | cell type=Pulmonary artery endothelial cells | treatment=ad.GFP transduced
SRX8588640	KLF4	Cardiovascular	Pulmonary artery endothelial cells	source_name=Pulmonary artery endothelial cells | cell type=Pulmonary artery endothelial cells | treatment=ad.caMEK5 transduced
SRX8588642	KLF4	Cardiovascular	Pulmonary artery endothelial cells	source_name=Pulmonary artery endothelial cells | cell type=Pulmonary artery endothelial cells | treatment=ad.GFP transduced
SRX8607605	SUPT6H	Epidermis	Keratinocytes	source_name=Human epidermal keratinocyte | cell type=keratinocyte | treatment=calcium induced differentiation | time point=3 days
SRX8631029	SMARCA4	Cardiovascular	Aortic smooth muscle cells	source_name=Human aortic smooth muscle cells | cell type=Primary vascular smooth muscle cells | passages=5 | race=Caucasion | age=22 years old
SRX8707936	CTCF	Epidermis	Keratinocytes	source_name=epidermal keratinocytes from foreskin | cell type=epidermal keratinocytes
SRX8707937	CTCF	Epidermis	Keratinocytes	source_name=epidermal keratinocytes from foreskin | cell type=epidermal keratinocytes
SRX8707939	MED1	Epidermis	Keratinocytes	source_name=epidermal keratinocytes from foreskin | cell type=epidermal keratinocytes
SRX8806011	ZNF410	Blood	CD34+	source_name=Primary CD34+ cell culture | cell type=Three-phase in vitro culture of CD34+ primay human cells | treatment=primary human CD34+ cell at day 9 of differentiation
SRX8841619	CTCF	Blood	Lymphoblasts	source_name=CTCF-ChIP-seq-Mut | condition=Acheiropodia patient | cell type=Lymphoblast cells
SRX8841623	CTCF	Blood	Lymphoblasts	source_name=CTCF-ChIP-seq-WT | condition=Normal | cell type=Lymphoblast cells
SRX8841627	RAD21	Blood	Lymphoblasts	source_name=RAD21-ChIP-seq-Mut | condition=Acheiropodia patient | cell type=Lymphoblast cells
SRX8841631	RAD21	Blood	Lymphoblasts	source_name=RAD21-ChIP-seq-WT | condition=Normal | cell type=Lymphoblast cells
SRX885892	CEBPB	Blood	Macrophages	source_name=Macrophage-control | treatment=Control | cell type=Macrophage
SRX885893	CEBPB	Blood	Macrophages	source_name=Macrophage-control | treatment=Control | cell type=Macrophage
SRX885894	CEBPB	Blood	Macrophages	source_name=Macrophage-control | treatment=Control | cell type=Macrophage
SRX885896	CEBPB	Blood	Macrophages	source_name=Macrophage-oxLDL | treatment=oxLDL (50mcg/ml) | cell type=Macrophage
SRX885897	CEBPB	Blood	Macrophages	source_name=Macrophage-oxLDL | treatment=oxLDL (50mcg/ml) | cell type=Macrophage
SRX885898	CEBPB	Blood	Macrophages	source_name=Macrophage-oxLDL | treatment=oxLDL (50mcg/ml) | cell type=Macrophage
SRX8894992	FOXC1	Others	Limbal stem cells	source_name=limbal stem cells | cell type=primary limbal stem cells | genotype=WT | shRNA=none
SRX9012290	GPS2	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | genotype=WT | timepoint=Day 0
SRX9012292	GPS2	Adipocyte	Adipose-Derived Mesenchymal Stem Cells	source_name=human adipose-derived stem cells | cell line=hMADS-3 | genotype=WT | timepoint=Day 14
SRX9163075	TEAD1	Lung	Bronchial epithelial cells	source_name=Human Bronchial Epithelial Cells | cell type=Human Bronchial Epithelial Cells
SRX9345715	CTCF	Blood	Erythroid Cells	source_name=iPSC diffrentiation to Erythroid cells | cell type=Erythroid | differentiation day=Day 21 | genotype=C-SNV allele homozygous
SRX9345716	CTCF	Blood	Erythroid Cells	source_name=iPSC diffrentiation to Erythroid cells | cell type=Erythroid | differentiation day=Day 21 | genotype=C-SNV allele homozygous
SRX9345718	CTCF	Blood	Erythroid Cells	source_name=iPSC diffrentiation to Erythroid cells | cell type=Erythroid | differentiation day=Day 21 | genotype=Wild type
SRX9345719	CTCF	Blood	Erythroid Cells	source_name=iPSC diffrentiation to Erythroid cells | cell type=Erythroid | differentiation day=Day 21 | genotype=Wild type
SRX9683839	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683840	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683841	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683842	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683843	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683844	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683845	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683846	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683847	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683848	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683849	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683850	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683851	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683852	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683853	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9683854	NR3C1	Adipocyte	Adipocytes	source_name=Adipocyte | cell type=hASC-derived adipocytes
SRX9850738	KLF5	Lung	Bronchial epithelial cells	source_name=Calu-3 KLF5 ChIP-seq | cell line=Calu-3 | cell type=Human bronchial epithelial cells | growth media=DMEM + 10% FBS
SRX9850740	KLF5	Lung	Bronchial epithelial cells	source_name=16HBE14o- KLF5 ChIP-seq | cell line=16HBE14o- | cell type=Human bronchial epithelial cells | growth media=DMEM + 10% FBS
SRX9850742	CEBPB	Lung	Bronchial epithelial cells	source_name=Calu-3 CEBPB ChIP-seq | cell line=Calu-3 | cell type=Human bronchial epithelial cells | growth media=DMEM + 10% FBS
SRX9969718	BACH1	Others	16HBE14o-	source_name=16HBE14o- | cell line=16HBE14o- | cell type=Human bronchial epithelial cells | growth media=DMEM + 10% FBS
