ID	Transcription_Factor	Cell_type_class	Cell_type	Metadata
ERX204066	Cebpa	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult | ArrayExpress-Genotype=Wildtype | ArrayExpress-OrganismPart=Liver | sample description=ChIPseq | strain=C57BL/6
ERX204067	Ep300	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult | ArrayExpress-Genotype=Wildtype | ArrayExpress-OrganismPart=Liver | sample description=ChIPseq | strain=C57BL/6
ERX204068	Hnf4a	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult | ArrayExpress-Genotype=Wildtype | ArrayExpress-OrganismPart=Liver | sample description=ChIPseq | strain=C57BL/6
ERX204070	Foxa1	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult | ArrayExpress-Genotype=Wildtype | ArrayExpress-OrganismPart=Liver | sample description=ChIPseq | strain=C57BL/6
ERX204071	Rad21	Liver	Hepatocytes	ArrayExpress-DevelopmentalStage=Adult | ArrayExpress-Genotype=Wildtype | ArrayExpress-OrganismPart=Liver | sample description=ChIPseq | strain=C57BL/6
ERX383750	Bcl6	Pancreas	Pancreas	ArrayExpress-OrganismPart=Pancreas | ArrayExpress-Phenotype=Cancer | sample description=Chromatin IP
ERX383752	Foxp1	Pancreas	Pancreas	ArrayExpress-OrganismPart=Pancreas | ArrayExpress-Phenotype=Cancer | sample description=Chromatin IP
ERX383753	Foxp2	Liver	Liver	ArrayExpress-OrganismPart=Liver | ArrayExpress-Phenotype=Cancer | sample description=Chromatin IP
ERX383754	Foxp2	Pancreas	Pancreas	ArrayExpress-OrganismPart=Pancreas | ArrayExpress-Phenotype=Cancer | sample description=Chromatin IP
ERX5847549	Dmc1	Gonad	Testis	AGE=adult | GENOTYPE=Top6bl&lt;+/+&gt; | TITLE=ChIP_SSDS_DMC1_WT_A | isolation_source=whole testis | sample_description=DMC1 ChIP-seq of wild type mouse, replicate 1 | strain=C57BL/6J
ERX5847550	Dmc1	Gonad	Testis	AGE=adult | GENOTYPE=Top6bl&lt;+/+&gt; | TITLE=ChIP_SSDS_DMC1_WT_B | isolation_source=whole testis | sample_description=DMC1 ChIP-seq of wild type mouse, replicate 2 | strain=C57BL/6J
ERX5847551	Dmc1	Gonad	Testis	AGE=adult | GENOTYPE=Top6bl&lt;delta17Ct/delta17Ct&gt; | TITLE=ChIP_SSDS_DMC1_MUT_C | isolation_source=whole testis | sample_description=DMC1 ChIP-seq of mutant mouse, replicate 1 | strain=C57BL/6J-Top6bl&lt;em2(delta17)BdM&gt;
ERX5847552	Dmc1	Gonad	Testis	AGE=adult | GENOTYPE=Top6bl&lt;delta17Ct/delta17Ct&gt; | TITLE=ChIP_SSDS_DMC1_MUT_D | isolation_source=whole testis | sample_description=DMC1 ChIP-seq of mutant mouse, replicate 2 | strain=C57BL/6J-Top6bl&lt;em2(delta17)BdM&gt;
SRX012918	Kdm6b	Blood	Macrophages	source_name=mouse bone marrow-derived macrophages | cell type=mouse bone marrow-derived macrophages | treatment=LPS+IFNγ treated for 2hrs
SRX013185	Gata1	Blood	G1E-ER4+E2	source_name=Chromatin IP against GATA1 | cell line=G1E ER4
SRX015120	Gata1	Blood	MEL86	source_name=MEL86 erythroid cell line expressing metabolically biotinylated GATA-1 (MEL Bio-GATA-1) | strain=C57BL/6 | cell type=Induced MEL bioGATA-1 cells
SRX015574	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T | genotype/variation=wildtype | stimulation=pre IL21
SRX015578	Irf4	Blood	CD4+ T cells	source_name=murine CD4+ T | genotype/variation=wildtype | stimulation=post IL21
SRX015582	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T | genotype/variation=wildtype | stimulation=pre IL21
SRX015588	Stat3	Blood	CD4+ T cells	source_name=murine CD4+ T | genotype/variation=wildtype | stimulation=post IL21
SRX015603	Irf4	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T | stimulation=pre IL21 | genotype/variation=IRF4 KO
SRX015604	Irf4	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T | stimulation=post IL21 | genotype/variation=IRF4 KO
SRX015605	Stat3	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T | stimulation=pre IL21 | genotype/variation=IRF4 KO
SRX015607	Stat3	Blood	CD4+ T cells	source_name=murine Irf4 deficient CD4+ T | stimulation=post IL21 | genotype/variation=IRF4 KO
SRX016344	Bcl6	Blood	Macrophages	source_name=primary bone marrow-derived macrophages | cell type=primary bone marrow-derived macrophages | strain=C57BL/6 | treatment=unstimulated macrophages | donor age=10 month old male
SRX017083	Cxxc1	Neural	Brain	source_name=Whole Brain | tissue=Whole Brain | strain=C57BL/6 | age=7 weeks
SRX018101	Gata3	Blood	CD4 CD8 double negative cells	source_name=Double negative cells | strain=C57BL/6 | cell type=Double negative cells
SRX018102	Gata3	Blood	CD4 CD8 double positive cells	source_name=Double positive cells | strain=C57BL/6 | cell type=Double positive cells
SRX018103	Gata3	Blood	CD4+ T cells	source_name=Naïve CD4 cells | strain=C57BL/6 | cell type=Naive CD4 cells
SRX018104	Gata3	Blood	CD8+ T cells	source_name=CD8 cells | strain=C57BL/6 | cell type=CD8 cells
SRX018105	Gata3	Blood	Th1 Cells	source_name=T-helper 1 cells | strain=C57BL/6 | cell type=T-helper 1 cells
SRX018106	Gata3	Blood	Th2 Cells	source_name=Unstimulated T-helper 2 cells | strain=C57BL/6 | cell type=T-helper 2 cells (unstimulated)
SRX018108	Gata3	Blood	Th17 Cells	source_name=T-helper 17 cells | strain=C57BL/6 | cell type=T-helper 17 cells
SRX018109	Gata3	Blood	T cells	source_name=Inducible regulatory T cells | strain=C57BL/6 | cell type=Inducible regulatory T cells
SRX018110	Gata3	Blood	Treg	source_name=Naïve regulatory T cells | strain=C57BL/6 | cell type=Naive regulatory T cells
SRX018111	Gata3	Blood	Natural Killer T-Cells	source_name=Natural Killer T cells | strain=C57BL/6 | cell type=Natural Killer T cells
SRX018599	Crx	Neural	Retina	source_name=Retina, wt, Crx ChIP | strain=C57BL/6 | genotype=WT | age=8 weeks | tissue=retina
SRX018602	Crx	Neural	Retina	source_name=Retina, Nrl ko, Crx ChIP | strain=C57BL/6 | genotype=Nrl-/- | age=8 weeks | tissue=retina
SRX018714	Ebf1	Blood	38B9	source_name=pre B-cells, ChIP | cell line=38B9 | cell type=A-MuLV pre B-cells
SRX018806	Rag2	Blood	Thymocytes	source_name=Total thymocytes | genotype=R2-/-b | biomaterial_type=primary cells | cell type=total thymocytes
SRX018807	Rag2	Blood	Thymocytes	source_name=Total thymocytes | genotype=D708A-R1-/-b | biomaterial_type=primary cells | cell type=total thymocytes
SRX018809	Rag2	Blood	Thymocytes	source_name=Total thymocytes | genotype=WT | biomaterial_type=primary cells | cell type=total thymocytes
SRX019006	Ep300	Liver	Hepatocytes	source_name=liver hepatocytes | strain=C57BL/6 | sample=hepatocytes
SRX019007	Cebpa	Liver	Hepatocytes	source_name=liver hepatocytes | strain=C57BL/6 | sample=hepatocytes
SRX019008	Foxa2	Liver	Hepatocytes	source_name=liver hepatocytes | strain=C57BL/6 | sample=hepatocytes
SRX019009	Foxa1	Liver	Hepatocytes	source_name=liver hepatocytes | strain=C57BL/6 | sample=hepatocytes
SRX019010	E2f4	Liver	Hepatocytes	source_name=liver hepatocytes | strain=C57BL/6 | sample=hepatocytes
SRX019014	Sirt1	Neural	Cerebellum	source_name=cerebellum | strain=C57BL/6 | sample=cerebellum
SRX019134	Pparg	Blood	Macrophages	source_name=primary macrophage | strain=C57BL/6 | cell type=thioglycollate-elicited peritoneal macrophages
SRX019136	Spi1	Blood	Macrophages	source_name=primary macrophage | strain=C57BL/6 | cell type=thioglycollate-elicited peritoneal macrophages
SRX019137	Cebpb	Blood	Macrophages	source_name=primary macrophage | strain=C57BL/6 | cell type=thioglycollate-elicited peritoneal macrophages
SRX019778	Nr1h2	Blood	RAW 264.7	source_name=BirA/BLRP-LXRb RAW264.7 cells | cell type=RAW264.7 Macrophage cell line | treatment=GW3965, 1h | transgenes=LXRb-BLRP, BirA | strain=C57BL/6 | genotype/variation=wild-type
SRX019779	Biotin	Blood	RAW 264.7	source_name=BirA RAW264.7 cells | cell type=RAW264.7 Macrophage cell line | treatment=GW3965, 1h | transgenes=BirA | strain=C57BL/6 | genotype/variation=wild-type
SRX019780	Spi1	Blood	Macrophages	source_name=bone marrow-derived macrophages | cell type=macrophage | treatment=none | transgenes=none | strain=C57BL/6 | genotype/variation=wild-type
SRX019781	Spi1	Blood	Macrophages	source_name=bone marrow-derived macrophages | cell type=macrophage | treatment=none | transgenes=none | strain=C57BL/6 | genotype/variation=LXRa/b-/-
SRX020167	Rxra	Liver	Liver	source_name=RFKO_232 | strain=C57 BL/6 | tissue type=liver | genotype/variation=hs-RXRa-del-exon4-/- | gender=female
SRX020169	Rxra	Liver	Liver	source_name=RFKO_233 | strain=C57 BL/6 | tissue type=liver | genotype/variation=hs-RXRa-del-exon4-/- | gender=female
SRX020170	Rxra	Liver	Liver	source_name=RMKO_225 | strain=C57 BL/6 | tissue type=liver | genotype/variation=hs-RXRa-del-exon4-/- | gender=male
SRX020173	Rxra	Liver	Liver	source_name=RMKO_314 | strain=C57 BL/6 | tissue type=liver | genotype/variation=hs-RXRa-del-exon4-/- | gender=male
SRX020175	Rxra	Liver	Liver	source_name=RFWT_234 | strain=C57 BL/6 | tissue type=liver | genotype/variation=wildtype | gender=female
SRX020176	Rxra	Liver	Liver	source_name=RFWT_235 | strain=C57 BL/6 | tissue type=liver | genotype/variation=wildtype | gender=female
SRX020179	Rxra	Liver	Liver	source_name=RMWT_315 | strain=C57 BL/6 | tissue type=liver | genotype/variation=wildtype | gender=male
SRX020180	Rxra	Liver	Liver	source_name=RMWT_227 | strain=C57 BL/6 | tissue type=liver | genotype/variation=wildtype | gender=male
SRX020337	Stat3	Blood	Th17 Cells	source_name=in vitro polarized Th17 T cells | strain=Stat3fl/fl FoxP3-GFP&lt;STAT3 wild type&gt; | cell type=WT-Th17 polazied T cells from naive | passages=mouse primary T cells cultured in vitro for 3 days and restimulated with IL6
SRX020959	Brd4	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd4_1_0H_plus | time=0H
SRX020960	Brd4	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd4_2_0H_minus | time=0H
SRX020963	Brd4	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd4_5_0H_plus | time=0H
SRX020964	Brd4	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd4_6_0H_minus | time=0H
SRX020971	Cdk9	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=1_CDK_0H_minus | time=0H
SRX020972	Cdk9	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=2_CDK_0H_plus | time=0H
SRX020973	Cdk9	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=3_CDK_1H_minus | time=1H
SRX020974	Cdk9	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=4_CDK_1H_plus | time=1H
SRX021429	Spi1	Blood	MEL	source_name=Murine erythroleukemia (MEL) cells stably transfected with Gata-1 fused to ER
SRX021611	Esr1	Blood	Myeloid Cells	source_name=Conditional Myb transformed myeloid cell line | strain=CBA | cell line=ERMYB
SRX021624	Stat4	Blood	Th1 Cells	source_name=primary CD4+ T cells from spleen and lymph nodes | strain=C57BL/6J (wild type) | cell type=in vitro polarized T helper1 cells for 7 days | passages=FACS sorted naive CD4+T cells cultured in vitro for 7 days under Th1 condition and restimulated with plate-bound CD3/28 +IL12 for 2 hrs
SRX021625	Stat4	Blood	Th1 Cells	source_name=primary CD4+ T cells from spleen and lymph nodes | strain=C57BL6-STAT4&lt;tm1&gt; (STAT4KO) | cell type=in vitro polarized T helper1 cells for 7 days | passages=FACS sorted naive CD4+T cells cultured in vitro for 7 days under Th1 condition and restimulated with plate-bound CD3/28 +IL12 for 2 hrs
SRX021632	Stat6	Blood	Th1 Cells	source_name=primary CD4+ T cells from spleen and lymph nodes | strain=C57BL/6J (wild type) | cell type=in vitro polarized T helper2 cells for 7 days | passages=FACS sorted naive CD4+T cells cultured in vitro for 7 days under Th2 condition and restimulated with plate-bound CD3/28 +IL4 for 2 hrs
SRX021633	Stat6	Blood	Th1 Cells	source_name=primary CD4+ T cells from spleen and lymph nodes | strain=B6.129S2©-STAT6&lt;tm1Gru&gt;/J (STAT6KO) | cell type=in vitro polarized T helper2 cells for 7 days | passages=FACS sorted naive CD4+T cells cultured in vitro for 7 days under Th2 condition and restimulated with plate-bound CD3/28 +IL4 for 2 hrs
SRX021893	Tcf3	Blood	T cells	source_name=A12 (E2A-/- T cell) | strain=C57BL/6 | cell type=double-positive T cell | transgenes=E47-ER | genetic background=E2A-/-
SRX022851	Sin3a	Muscle	C2C12	source_name=C2C12 myoblasts | origin=C2C12 cell line | genetic background=C3H | cell type=myoblast
SRX022853	Sin3a	Muscle	C2C12	source_name=C2C12 myotubes | origin=C2C12 cell line | genetic background=C3H | cell type=myotube
SRX022855	Sin3b	Muscle	C2C12	source_name=C2C12 myoblasts | origin=C2C12 cell line | genetic background=C3H | cell type=myoblast
SRX022857	Sin3b	Muscle	C2C12	source_name=C2C12 myotubes | origin=C2C12 cell line | genetic background=C3H | cell type=myotube
SRX023716	Paxip1	Blood	B cells	source_name=mouse B cells | strain=Cd19-cre X Paxip flox/flox | age=6-14 weeks | tissue=spleen | cell type=B cells | genome/variation=wild type | treatment group=dextran
SRX023717	Paxip1	Blood	B cells	source_name=mouse B cells | strain=Cd19-cre X Paxip flox/flox | age=6-14 weeks | tissue=spleen | cell type=B cells | genome/variation=PTIP-knockout | treatment group=dextran
SRX023718	Ash2l	Blood	B cells	source_name=mouse B cells | strain=Cd19-cre X Paxip flox/flox | age=6-14 weeks | tissue=spleen | cell type=B cells | genome/variation=wild type | treatment group=dextran
SRX023719	Paxip1	Blood	B cells	source_name=mouse B cells | strain=Cd19-cre X Paxip flox/flox | age=6-14 weeks | tissue=spleen | cell type=B cells | genome/variation=wild type | treatment group=unstimulated
SRX023720	Paxip1	Blood	B cells	source_name=mouse B cells | strain=Cd19-cre X Paxip flox/flox | age=6-14 weeks | tissue=spleen | cell type=B cells | genome/variation=PTIP-knockout | treatment group=unstimulated
SRX026512	Tbp	Blood	RAW 264.7	source_name=RAW264.7 cells | cell type=RAW264.7 Macrophage cell line | treatment=none | transgenes=none | genetic background=wild-type
SRX027109	Supt5	Blood	B cells	source_name=ActivatedBCell_Spt5 | strain=C57BL/6 | cell type=in vitro activated B cells
SRX027111	Aicda	Blood	B cells	source_name=ActivatedBCell_AID | strain=C57BL/6 | cell type=in vitro activated B cells
SRX027437	Dmc1	Gonad	Testis	source_name=adult testis | strain=13R/9R cross | genotype/variation=Hop2 -/- | antibody lot=G0909
SRX027440	Dmc1	Gonad	Testis	source_name=adult testis | strain=9R/13R cross | genotype/variation=Hop2 -/- | antibody lot=G0909
SRX027441	Dmc1	Gonad	Testis	source_name=adult testis | strain=13R/9R and 9R/13R crosses | genotype/variation=Hop2 -/- | antibody lot=G0909
SRX027442	Dmc1	Gonad	Testis	source_name=adult testis | strain=13R/9R cross | genotype/variation=Hop2 -/- | antibody lot=G0909
SRX027443	Rad51	Gonad	Testis	source_name=adult testis | strain=13R/9R cross | genotype/variation=Hop2 -/- | antibody lot=D2209)
SRX027444	Rad51	Gonad	Testis	source_name=adult testis | strain=9R/13R cross | genotype/variation=Hop2 -/- | antibody lot=D2209)
SRX027445	Dmc1	Gonad	Testis	source_name=adult testis | strain=C57BL/6J/129R cross | genotype/variation=Spo11 -/- | antibody lot=G0909
SRX027447	Dmc1	Gonad	Testis	source_name=pups testis | strain=9R/13R cross | genotype/variation=wild type | antibody lot=G0909
SRX028555	Cdx2	Digestive tract	Intestinal villus	source_name=Mouse villus | strain=C57BL/6-129 mixed | cell type=intestinal villus cells
SRX028629	Stat3	Blood	CD4+ T cells	source_name=CD4+ T cells | strain=C57BL/6 | cell type=CD4+ T cells stimulated by IL-6 and IL23
SRX028842	Brd2	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd2_0H_minus | time=0H
SRX028843	Brd2	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd2_0H_plus | time=0H
SRX028844	Brd2	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd2_1H_minus | time=1H
SRX028845	Brd2	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd2_1H_plus | time=1H
SRX028846	Brd3	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd3_0H_minus | time=0H
SRX028847	Brd3	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd3_0H_plus | time=0H
SRX028848	Brd3	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd3_1H_minus | time=1H
SRX028849	Brd3	Blood	Macrophages	source_name=Macrophages | strain=C57BL/6 | cell type=Bone-marrow-derived macrophages | treatment=Brd3_1H_plus | time=1H
SRX028979	Rela	Blood	Macrophages	source_name=primary bone marrow-derived macrophages | cell type=primary bone marrow-derived macrophages | strain=C57BL/6 | treatment=unstimulated macrophages | donor age=10 month old male
SRX028980	Bcl6	Blood	Macrophages	source_name=primary bone marrow-derived macrophages | cell type=primary bone marrow-derived macrophages | strain=C57BL/6 | treatment=3 hr LPS stimulated macrophages | donor age=10 month old male
SRX028982	Rela	Blood	Macrophages	source_name=primary bone marrow-derived macrophages | cell type=primary bone marrow-derived macrophages | strain=C57BL/6 | treatment=3 hr LPS stimulated macrophages | donor age=10 month old male
SRX029143	Myf5	Muscle	Myoblasts	source_name=cycling myoblasts with TAP tagged Myf5 | strain=BALB/c | genotype/variation=wild type | tissue of origin=skeletal muscle | cell type=myoblasts | transcription factor=Myf5 | sample type=ChIP | flag immunoprecipitation=anti-FLAG M2 agarose resin | 6xhis immunoprecipitation=His-Select nickel beads
SRX029144	Myod1	Muscle	Myoblasts	source_name=cycling myoblasts with TAP tagged MyoD | strain=BALB/c | genotype/variation=wild type | tissue of origin=skeletal muscle | cell type=myoblasts | transcription factor=MyoD | sample type=ChIP | flag immunoprecipitation=anti-FLAG M2 agarose resin | 6xhis immunoprecipitation=His-Select nickel beads
